project_name,file_name,file_size,file_downloads
NModule PIR sensor shield,NModule_PIR.brd,51.41 kB,590
NModule PIR sensor shield,NModule_PIR.sch,130.29 kB,717
NModule PIR sensor shield,NModule_PIR.GBO,40.95 kB,494
NModule PIR sensor shield,NModule_PIR.GBL,73.93 kB,532
NModule PIR sensor shield,NModule_PIR.GBP,22.02 kB,511
NModule PIR sensor shield,NModule_PIR.GML,22.02 kB,485
NModule PIR sensor shield,NModule_PIR.GBS,23.42 kB,550
NModule PIR sensor shield,COPYRIGHT.txt,428 B,392
NModule PIR sensor shield,License_howto.pdf,55.06 kB,241
NModule MiLight bridge shield,COPYRIGHT.txt,428 B,348
NModule MiLight bridge shield,NModule_MiLight.GTL,63.95 kB,526
NModule MiLight bridge shield,NModule_MiLight.GTO,49.82 kB,535
NModule MiLight bridge shield,NModule_MiLight.GTP,19.94 kB,582
NModule MiLight bridge shield,NModule_MiLight.GTS,20.78 kB,534
NModule MiLight bridge shield,NModule_MiLight.TXT,672 B,336
NModule MiLight bridge shield,NModule_MiLight.sch,180.96 kB,666
NModule MiLight bridge shield,NModule_MiLight.brd,62.61 kB,701
NModule MiLight bridge shield,NModule_MiLight.GBL,56.36 kB,547
NModule MiLight bridge shield,NModule_MiLight.GBO,34.71 kB,520
NModule MiLight bridge shield,NModule_MiLight.GBP,19.62 kB,512
NModule MiLight bridge shield,NModule_MiLight.GBS,20.54 kB,519
NModule MiLight bridge shield,NModule_MiLight.GML,18.82 kB,531
NModule MiLight bridge shield,LICENSE.pdf,95.73 kB,225
NModule MiLight bridge shield,PRODUCT.txt,110 B,340
NModule MiLight bridge shield,License_howto.pdf,55.06 kB,194
NModule Two buttons capacitive touch switch shield,LICENSE.pdf,95.73 kB,261
NModule Two buttons capacitive touch switch shield,PRODUCT.txt,110 B,411
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GTL,68.33 kB,503
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GTO,119.32 kB,516
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GTP,26.2 kB,505
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.sch,84.07 kB,711
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GTS,26.93 kB,528
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.brd,55.82 kB,655
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.TXT,958 B,371
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GBL,70.48 kB,509
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GBP,25.51 kB,517
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GBO,49.79 kB,534
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GML,25.31 kB,462
NModule Two buttons capacitive touch switch shield,NModule_2Button_Touch.GBS,26.24 kB,522
NModule Two buttons capacitive touch switch shield,COPYRIGHT.txt,428 B,389
NModule Two buttons capacitive touch switch shield,License_howto.pdf,55.06 kB,259
NModule DC Fan / PWM shield,NModule_DCFan.GBS,13.93 kB,446
NModule DC Fan / PWM shield,NModule_DCFan.GML,13.06 kB,456
NModule DC Fan / PWM shield,NModule_DCFan.GTP,13.74 kB,464
NModule DC Fan / PWM shield,NModule_DCFan.GTS,14.73 kB,472
NModule DC Fan / PWM shield,NModule_DCFan.TXT,1.21 kB,333
NModule DC Fan / PWM shield,NModule_DCFan.brd,57.22 kB,644
NModule DC Fan / PWM shield,NModule_DCFan.sch,109.73 kB,684
NModule DC Fan / PWM shield,NModule_DCFan.GTL,49.51 kB,536
NModule DC Fan / PWM shield,NModule_DCFan.GBL,39.42 kB,486
NModule DC Fan / PWM shield,NModule_DCFan.GBO,15.92 kB,496
NModule DC Fan / PWM shield,NModule_DCFan.GTO,125.36 kB,489
NModule DC Fan / PWM shield,NModule_DCFan.GBP,13.06 kB,481
NModule DC Fan / PWM shield,COPYRIGHT.txt,428 B,354
NModule DC Fan / PWM shield,PRODUCT.txt,110 B,377
NModule DC Fan / PWM shield,LICENSE.pdf,95.73 kB,239
NModule DC Fan / PWM shield,License_howto.pdf,55.06 kB,244
"MDMSNode ""Lighting X2""",MDMSNode_Lightnig_X2_3D_rotating_model.pdf,3.8 MB,450
"MDMSNode ""Lighting X2""",MDMSNode_Lightnig_X2_SCH.pdf,319.74 kB,655
NModule Proximity capacitive sensor shield [Cancelled],PRODUCT.txt,110 B,354
NModule Proximity capacitive sensor shield [Cancelled],COPYRIGHT.txt,428 B,308
NModule Proximity capacitive sensor shield [Cancelled],LICENSE.pdf,95.73 kB,213
NModule Proximity capacitive sensor shield [Cancelled],License_howto.pdf,55.06 kB,224
NModule ADXL accelerometer sensor shield,NModule_ADXL.GBL,39.69 kB,552
NModule ADXL accelerometer sensor shield,NModule_ADXL.GBO,12.36 kB,509
NModule ADXL accelerometer sensor shield,NModule_ADXL.GBP,9.03 kB,521
NModule ADXL accelerometer sensor shield,NModule_ADXL.GBS,10.28 kB,513
NModule ADXL accelerometer sensor shield,NModule_ADXL.GML,8.79 kB,491
NModule ADXL accelerometer sensor shield,NModule_ADXL.GTL,39.79 kB,503
NModule ADXL accelerometer sensor shield,NModule_ADXL.GTO,70.68 kB,510
NModule ADXL accelerometer sensor shield,NModule_ADXL.GTP,18.32 kB,525
NModule ADXL accelerometer sensor shield,NModule_ADXL.GTS,10.18 kB,502
NModule ADXL accelerometer sensor shield,NModule_ADXL.TXT,1.08 kB,372
NModule ADXL accelerometer sensor shield,NModule_ADXL.brd,61.73 kB,626
NModule ADXL accelerometer sensor shield,NModule_ADXL.sch,147.32 kB,683
NModule ADXL accelerometer sensor shield,COPYRIGHT.txt,428 B,372
NModule ADXL accelerometer sensor shield,LICENSE.pdf,95.73 kB,275
NModule ADXL accelerometer sensor shield,PRODUCT.txt,110 B,370
NModule ADXL accelerometer sensor shield,License_howto.pdf,55.06 kB,251
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GBL,34.29 kB,1821
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GBO,11.14 kB,1769
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GBP,9.03 kB,1820
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GBS,9.92 kB,1806
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GML,8.79 kB,561
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GTL,35.77 kB,1822
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GTO,48.12 kB,1801
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GTP,14.53 kB,1821
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.GTS,10.09 kB,1879
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.TXT,737 B,428
"NModule Temperature, Humidity, Light, Door sensor shield",NModule_TH_Door.brd,55.79 kB,1949
"NModule Temperature, Humidity, Light, Door sensor shield",LICENSE.pdf,95.73 kB,381
"NModule Temperature, Humidity, Light, Door sensor shield",PRODUCT.txt,110 B,401
"NModule Temperature, Humidity, Light, Door sensor shield",COPYRIGHT.txt,428 B,385
"NModule Temperature, Humidity, Light, Door sensor shield",License_howto.pdf,55.06 kB,286
NModule,nModule.GBL,57.5 kB,670
NModule,nModule.GBO,69.9 kB,653
NModule,nModule.GBP,19.77 kB,587
NModule,nModule.GBS,21.63 kB,606
NModule,nModule.GML,18.9 kB,713
NModule,nModule.GTL,48.8 kB,611
NModule,nModule.GTO,101.67 kB,654
NModule,nModule.GTP,19.19 kB,597
NModule,nModule.GTS,20.86 kB,626
NModule,nModule.TXT,1.22 kB,527
NModule,nModule.brd,87.46 kB,833
NModule,NModule_Panel_NModule.GBL,188.36 kB,599
NModule,NModule_Panel_NModule.GBO,192.9 kB,650
NModule,NModule_Panel_NModule.GBP,40.94 kB,627
NModule,NModule_Panel_NModule.GBS,46.32 kB,584
NModule,NModule_Panel_NModule.GML,38.13 kB,688
NModule,NModule_Panel_NModule.GTL,155.49 kB,637
NModule,NModule_Panel_NModule.GTO,246.61 kB,678
NModule,NModule_Panel_NModule.GTP,39.2 kB,611
NModule,NModule_Panel_NModule.GTS,44 kB,621
NModule,NModule_Panel_NModule.TXT,3.86 kB,519
NModule,NModule_Panel_NModule.brd,173.11 kB,836
NModule,PRODUCT.txt,110 B,448
NModule,LICENSE.pdf,95.73 kB,308
NModule,License_howto.pdf,55.06 kB,286
NModule,nModule.sch,207.27 kB,858
NModule,NModule_Core.GBL,37.29 kB,625
NModule,NModule_Core.GBO,26.57 kB,654
NModule,NModule_Core.GBP,1.19 kB,582
NModule,NModule_Core.GBS,2.3 kB,596
NModule,NModule_Core.GML,328 B,594
NModule,NModule_Core.GTL,29.5 kB,590
NModule,NModule_Core.GTO,21.79 kB,632
NModule,NModule_Core.GTP,625 B,600
NModule,NModule_Core.GTS,1.53 kB,612
NModule,NModule_Core.TXT,769 B,525
NModule,NModule_Core.brd,69.71 kB,851
NModule,COPYRIGHT.txt,428 B,413
Effective Solar Supercap Boost Charger for Small Solar Panel,Schematic for the Supercap Booster v001.pdf,7.52 kB,679
Effective Solar Supercap Boost Charger for Small Solar Panel,BoardOutline.gbr,286 B,500
Effective Solar Supercap Boost Charger for Small Solar Panel,Bottom.gbr,10.81 kB,600
Effective Solar Supercap Boost Charger for Small Solar Panel,BottomAssy.gbr,189 B,605
Effective Solar Supercap Boost Charger for Small Solar Panel,BottomDimension.gbr,199 B,605
Effective Solar Supercap Boost Charger for Small Solar Panel,BottomMask.gbr,504 B,576
Effective Solar Supercap Boost Charger for Small Solar Panel,BottomPaste.gbr,352 B,581
Effective Solar Supercap Boost Charger for Small Solar Panel,BottomSilk.gbr,7.39 kB,628
Effective Solar Supercap Boost Charger for Small Solar Panel,Through.drl,131 B,611
Effective Solar Supercap Boost Charger for Small Solar Panel,Top.gbr,1.85 kB,633
Effective Solar Supercap Boost Charger for Small Solar Panel,TopAssy.gbr,186 B,621
Effective Solar Supercap Boost Charger for Small Solar Panel,TopDimension.gbr,196 B,619
Effective Solar Supercap Boost Charger for Small Solar Panel,TopMask.gbr,791 B,569
Effective Solar Supercap Boost Charger for Small Solar Panel,TopPaste.gbr,639 B,599
Effective Solar Supercap Boost Charger for Small Solar Panel,TopSilk.gbr,4.56 kB,600
LoRa Ra-01 ATmega328P Node,Schematic for ra-01_ATmega328P_Node_v003.pdf,15.58 kB,1890
LoRa Ra-01 ATmega328P Node,BoardOutline.gbr,288 B,993
LoRa Ra-01 ATmega328P Node,Bottom.gbr,2.87 kB,905
LoRa Ra-01 ATmega328P Node,BottomAssy.gbr,189 B,857
LoRa Ra-01 ATmega328P Node,BottomDimension.gbr,199 B,843
LoRa Ra-01 ATmega328P Node,BottomMask.gbr,1.37 kB,826
LoRa Ra-01 ATmega328P Node,BottomPaste.gbr,322 B,891
LoRa Ra-01 ATmega328P Node,Through.drl,1.36 kB,837
LoRa Ra-01 ATmega328P Node,Top.gbr,20.79 kB,876
LoRa Ra-01 ATmega328P Node,TopAssy.gbr,186 B,826
LoRa Ra-01 ATmega328P Node,TopDimension.gbr,196 B,826
LoRa Ra-01 ATmega328P Node,TopMask.gbr,1.52 kB,801
LoRa Ra-01 ATmega328P Node,TopPaste.gbr,476 B,926
LoRa Ra-01 ATmega328P Node,TopSilk.gbr,7.07 kB,830
LoRa Ra-01 ATmega328P Node,BottomSilk.gbr,4.19 kB,876
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,Schematic for Minimalist LoRa Ra-01 Shield for WeMos D1 Mini v001.pdf,8.29 kB,1143
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,BoardOutline.gbr,288 B,818
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,Bottom.gbr,16.48 kB,712
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,BottomAssy.gbr,189 B,766
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,BottomDimension.gbr,199 B,762
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,BottomMask.gbr,462 B,746
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,BottomPaste.gbr,189 B,757
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,BottomSilk.gbr,11.85 kB,801
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,Through.drl,454 B,732
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,Top.gbr,1.53 kB,762
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,TopAssy.gbr,186 B,754
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,TopDimension.gbr,196 B,743
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,TopMask.gbr,710 B,746
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,TopPaste.gbr,437 B,759
Minimalist LoRa Ra-01 Shield for WeMos D1 Mini,TopSilk.gbr,8.93 kB,809
MSMD Buttons,Btn1.dch,262.99 kB,516
MSMD Buttons,Btn1.dip,271.71 kB,525
MSMD Buttons,shem.pdf,51.88 kB,607
MSMD Buttons,bom.txt,1.17 kB,450
MSMD Buttons,pcf8574.pdf,1.45 MB,358
MSMD Buttons,CHANGES.txt,0 B,419
MSMD Buttons,cern_ohl_v_1_2_howto.pdf,55.06 kB,250
MSMD Buttons,COPYRIGHT.txt,408 B,439
MSMD Buttons,cern_ohl_v_1_2.txt,8.94 kB,441
MSMD Buttons,cern_ohl_v_1_2.pdf,95.73 kB,245
MSMD Buttons,PRODUCT.txt,97 B,433
Minimalist RFM69(H)W Shield for Wemos D1 Mini,BoardOutline.gbr,288 B,625
Minimalist RFM69(H)W Shield for Wemos D1 Mini,Bottom.gbr,28.17 kB,613
Minimalist RFM69(H)W Shield for Wemos D1 Mini,BottomAssy.gbr,189 B,575
Minimalist RFM69(H)W Shield for Wemos D1 Mini,BottomDimension.gbr,199 B,596
Minimalist RFM69(H)W Shield for Wemos D1 Mini,BottomMask.gbr,462 B,622
Minimalist RFM69(H)W Shield for Wemos D1 Mini,BottomPaste.gbr,189 B,550
Minimalist RFM69(H)W Shield for Wemos D1 Mini,BottomSilk.gbr,12.04 kB,662
Minimalist RFM69(H)W Shield for Wemos D1 Mini,Minimalist D1 Mini RFM69HW_shield_v001.dip,217 B,628
Minimalist RFM69(H)W Shield for Wemos D1 Mini,Through.drl,472 B,664
Minimalist RFM69(H)W Shield for Wemos D1 Mini,Top.gbr,1.55 kB,607
Minimalist RFM69(H)W Shield for Wemos D1 Mini,TopDimension.gbr,196 B,612
Minimalist RFM69(H)W Shield for Wemos D1 Mini,TopMask.gbr,639 B,600
Minimalist RFM69(H)W Shield for Wemos D1 Mini,TopPaste.gbr,358 B,557
Minimalist RFM69(H)W Shield for Wemos D1 Mini,TopSilk.gbr,8.37 kB,636
Minimalist RFM69(H)W Shield for Wemos D1 Mini,Schematic for Minimalist D1 Mini RFM69HW shield v001.pdf,6.23 kB,576
Minimalist RFM69HCW Shield for Wemos D1 Mini,Schematic of RFM69HCW Shield for Wemos D1 Mini v001.pdf,5.39 kB,294
Minimalist RFM69HCW Shield for Wemos D1 Mini,BoardOutline.gbr,310 B,449
Minimalist RFM69HCW Shield for Wemos D1 Mini,Bottom.gbr,10.74 kB,480
Minimalist RFM69HCW Shield for Wemos D1 Mini,BottomAssy.gbr,189 B,433
Minimalist RFM69HCW Shield for Wemos D1 Mini,BottomDimension.gbr,199 B,517
Minimalist RFM69HCW Shield for Wemos D1 Mini,BottomMask.gbr,400 B,464
Minimalist RFM69HCW Shield for Wemos D1 Mini,BottomPaste.gbr,189 B,448
Minimalist RFM69HCW Shield for Wemos D1 Mini,BottomSilk.gbr,5.77 kB,502
Minimalist RFM69HCW Shield for Wemos D1 Mini,Through.drl,346 B,409
Minimalist RFM69HCW Shield for Wemos D1 Mini,Top.gbr,1.46 kB,444
Minimalist RFM69HCW Shield for Wemos D1 Mini,TopAssy.gbr,186 B,469
Minimalist RFM69HCW Shield for Wemos D1 Mini,TopDimension.gbr,196 B,453
Minimalist RFM69HCW Shield for Wemos D1 Mini,TopMask.gbr,555 B,456
Minimalist RFM69HCW Shield for Wemos D1 Mini,TopPaste.gbr,344 B,442
Minimalist RFM69HCW Shield for Wemos D1 Mini,TopSilk.gbr,12.2 kB,425
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,License.txt,8.94 kB,782
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,License_howto.pdf,55.06 kB,422
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,PRODUCT.txt,113 B,785
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,COPYRIGHT.txt,421 B,732
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,CHANGES.txt,3.77 kB,831
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-F.Cu.gbr,105.15 kB,770
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-F.SilkS.gbr,220.02 kB,731
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-B.Cu.gbr,151.59 kB,728
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-F.Mask.gbr,129.29 kB,715
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-B.Mask.gbr,131.47 kB,698
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-B.SilkS.gbr,11.89 kB,650
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-Edge.Cuts.gbr,755 B,696
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-PTH.drl,2.06 kB,656
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw-NPTH.drl,112 B,723
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_101_RFM69hw.pdf,78.94 kB,619
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_5x3_2xAA_Lid.stl,16.2 kB,746
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_5x3_2xAA_Case.stl,14.63 kB,743
Easy/Newbie PCB (RFM69 HW/W edition) for MySensors,EasyPCB_5x3_2xAA.stl,44.61 kB,748
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GBL,14.78 kB,634
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GBO,3.21 kB,554
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GBS,1.62 kB,674
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GKO,221 B,601
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GTL,14.36 kB,569
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GTO,1.77 kB,617
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GTP,647 B,547
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.GTS,2.04 kB,609
RFM69(H)W Arduino Mini Pro Shield,OSHPARKPCB.drl,1.42 kB,610
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch.net,32.66 kB,529
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch.kicad_pcb,201.2 kB,517
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch.sch,34.4 kB,543
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch.pdf,80.74 kB,503
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-B.Cu.gbl,5.59 kB,547
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-B.Mask.gbs,1.23 kB,558
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-B.Paste.gbp,699 B,561
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-B.SilkS.gbo,76.04 kB,569
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-Edge.Cuts.gm1,1.51 kB,553
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-F.Cu.gtl,125.02 kB,546
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-F.Mask.gts,4.96 kB,520
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-F.Paste.gtp,4.42 kB,497
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-F.SilkS.gto,96.77 kB,549
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-NPTH.drl,214 B,562
RFM69 Livolo 1 channel 1 way EU switch(VL-C700X-1_Ver_C2),livolo_1_channel_1way_eu_switch-PTH.drl,1013 B,556
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield.pdf,38.32 kB,1197
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-B.Mask.gbs,27.06 kB,818
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-B.Cu.gbl,40.68 kB,881
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-B.SilkS.gbo,11.15 kB,871
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-Edge.Cuts.gko,362 B,836
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-F.Cu.gtl,95.81 kB,863
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-F.Mask.gts,32.73 kB,861
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield-F.SilkS.gto,31.48 kB,837
MySWeMosIRShield - IR blaster shield for WeMos D1,MySWeMosIRShield.drl,1.12 kB,770
Minimalist RFM69CW WeMos D1 Mini Shield,Schematic for Monopole Wemos RFM69CW shield v001.pdf,5.23 kB,338
Minimalist RFM69CW WeMos D1 Mini Shield,BoardOutline.gbr,310 B,532
Minimalist RFM69CW WeMos D1 Mini Shield,Bottom.gbr,1.02 kB,551
Minimalist RFM69CW WeMos D1 Mini Shield,BottomAssy.gbr,189 B,537
Minimalist RFM69CW WeMos D1 Mini Shield,BottomDimension.gbr,199 B,565
Minimalist RFM69CW WeMos D1 Mini Shield,BottomMask.gbr,400 B,554
Minimalist RFM69CW WeMos D1 Mini Shield,BottomPaste.gbr,189 B,533
Minimalist RFM69CW WeMos D1 Mini Shield,BottomSilk.gbr,7.31 kB,542
Minimalist RFM69CW WeMos D1 Mini Shield,Through.drl,346 B,583
Minimalist RFM69CW WeMos D1 Mini Shield,Top.gbr,15.62 kB,552
Minimalist RFM69CW WeMos D1 Mini Shield,TopAssy.gbr,186 B,473
Minimalist RFM69CW WeMos D1 Mini Shield,TopDimension.gbr,196 B,539
Minimalist RFM69CW WeMos D1 Mini Shield,TopMask.gbr,543 B,521
Minimalist RFM69CW WeMos D1 Mini Shield,TopPaste.gbr,332 B,565
Minimalist RFM69CW WeMos D1 Mini Shield,TopSilk.gbr,8.53 kB,562
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-B.Cu.gbl,9.66 kB,510
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-B.Mask.gbs,1.38 kB,525
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-B.Paste.gbp,804 B,493
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-B.SilkS.gbo,80.09 kB,565
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-Edge.Cuts.gm1,1.51 kB,520
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-F.Cu.gtl,128.88 kB,587
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-F.Mask.gts,5.41 kB,543
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-F.Paste.gtp,4.82 kB,1820
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-F.SilkS.gto,110.36 kB,559
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-NPTH.drl,243 B,552
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch-PTH.drl,1.35 kB,507
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch.pdf,88 kB,504
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch.net,36.27 kB,543
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch.kicad_pcb,235.15 kB,634
RFM69 Livolo 2 channels 1 way EU switch(VL-C700X-1_Ver_C2),livolo_2_channels_1way_eu_switch.sch,40.35 kB,636
Secure 5-button Keyfob,MySensors_RNDKeyfob-B.Cu.gbr,231.67 kB,496
Secure 5-button Keyfob,MySensors_RNDKeyfob-B.Mask.gbr,12.55 kB,528
Secure 5-button Keyfob,MySensors_RNDKeyfob-B.SilkS.gbr,65.81 kB,512
